,s,survival F
349,350.5,0.00025421774898048977
350,351.5,0.00025302250747660793
351,352.5,0.0002518349368778594
352,353.5,0.00025065496640086504
353,354.5,0.00024948252611323163
354,355.5,0.00024831754692089536
355,356.5,0.0002471599605555763
356,357.5,0.0002460096995630101
357,358.5,0.00024486669729051336
358,359.5,0.00024373088787577046
359,360.5,0.0002426022062348432
360,361.5,0.00024148058805117945
361,362.5,0.00024036596976428903
362,363.5,0.00023925828855886344
363,364.5,0.0002381574823540067
364,365.5,0.0002370634897925772
365,366.5,0.00023597625023097368
366,367.5,0.0002348957037288102
367,368.5,0.00023382179103892398
368,369.5,0.00023275445359738356
369,370.5,0.0002316936335140518
370,371.5,0.00023063927356270497
371,372.5,0.0002295913171718178
372,373.5,0.00022854970841545974
373,374.5,0.0002275143920041911
374,375.5,0.00022648531327573718
375,376.5,0.00022546241818688362
376,377.5,0.0002244456533043726
377,378.5,0.00022343496579657618
378,379.5,0.00022243030342516956
379,380.5,0.0002214316145368045
380,381.5,0.00022043884805533764
381,382.5,0.000219451953473504
382,383.5,0.00021847088084536725
383,384.5,0.00021749558077865938
384,385.5,0.00021652600442712
385,386.5,0.0002155621034829469
386,387.5,0.00021460383016980167
387,388.5,0.00021365113723526008
388,389.5,0.00021270397794403983
389,390.5,0.00021176230607089508
390,391.5,0.000210826075893622
391,392.5,0.0002098952421866196
392,393.5,0.00020896976021411717
393,394.5,0.00020804958572351318
394,395.5,0.0002071346749390468
395,396.5,0.00020622498455546978
396,397.5,0.00020532047173194012
397,398.5,0.00020442109408558284
398,399.5,0.00020352680968593884
399,400.5,0.00020263757704841456
400,401.5,0.00020175335512895298
401,402.5,0.00020087410331803834
402,403.5,0.00019999978143503405
403,404.5,0.00019913034972263155
404,405.5,0.00019826576884141023
405,406.5,0.00019740599986439733
406,407.5,0.00019655100427162786
407,408.5,0.00019570074394514858
408,409.5,0.00019485518116368894
409,410.5,0.00019401427859744302
410,411.5,0.00019317799930340662
411,412.5,0.00019234630672015918
412,413.5,0.00019151916466308982
413,414.5,0.00019069653731962344
414,415.5,0.0001898783892446687
415,416.5,0.00018906468535562215
416,417.5,0.00018825539092803822
417,418.5,0.00018745047159118844
418,419.5,0.00018664989332339843
419,420.5,0.00018585362244794013
420,421.5,0.00018506162562847983
421,422.5,0.00018427386986508143
422,423.5,0.0001834903224897655
423,424.5,0.00018271095116251246
424,425.5,0.00018193572386737689
425,426.5,0.00018116460890815755
426,427.5,0.00018039757490473374
427,428.5,0.00017963459078917943
428,429.5,0.0001788756258016555
429,430.5,0.00017812064948685702
430,431.5,0.0001773696316904605
431,432.5,0.0001766225425551271
432,433.5,0.00017587935251717202
433,434.5,0.0001751400323026786
434,435.5,0.00017440455292450086
435,436.5,0.00017367288567826655
436,437.5,0.00017294500213926867
437,438.5,0.00017222087415913467
438,439.5,0.0001715004738624959
439,440.5,0.0001707837736435458
440,441.5,0.0001700707461630424
441,442.5,0.00016936136434508864
442,443.5,0.00016865560137391267
443,444.5,0.0001679534306907593
444,445.5,0.0001672548259911144
445,446.5,0.0001665597612214853
446,447.5,0.00016586821057662515
447,448.5,0.00016518014849620233
448,449.5,0.00016449554966246893
449,450.5,0.00016381438899715217
450,451.5,0.00016313664165878983
451,452.5,0.00016246228303962162
452,453.5,0.0001617912887633688
453,454.5,0.00016112363468234747
454,455.5,0.00016045929687469318
455,456.5,0.0001597982516419183
456,457.5,0.00015914047550624755
457,458.5,0.00015848594520828652
458,459.5,0.0001578346377042461
459,460.5,0.00015718653016372208
460,461.5,0.00015654159996703054
461,462.5,0.00015589982470298747
462,463.5,0.00015526118216646623
463,464.5,0.00015462565035606612
464,465.5,0.0001539932074717809
465,466.5,0.00015336383191288938
466,467.5,0.00015273750227551286
467,468.5,0.0001521141973505058
468,469.5,0.00015149389612123532
469,470.5,0.00015087657776147179
470,471.5,0.0001502622216332794
471,472.5,0.00014965080728468472
472,473.5,0.0001490423144480113
473,474.5,0.0001484367230375483
474,475.5,0.00014783401314755196
475,476.5,0.00014723416505046938
476,477.5,0.00014663715919471798
477,478.5,0.00014604297620279816
478,479.5,0.00014545159686962794
479,480.5,0.00014486300216032255
480,481.5,0.00014427717320864009
481,482.5,0.00014369409131476107
482,483.5,0.0001431137379438452
483,484.5,0.00014253609472414386
484,485.5,0.0001419611434451129
485,486.5,0.00014138886605563616
486,487.5,0.00014081924466258222
487,488.5,0.000140252261528917
488,489.5,0.00013968789907192747
489,490.5,0.00013912613986177824
490,491.5,0.00013856696661973533
491,492.5,0.00013801036221661178
492,493.5,0.00013745630967110234
493,494.5,0.00013690479214822915
494,495.5,0.00013635579295800948
495,496.5,0.00013580929555356835
496,497.5,0.00013526528352980627
497,498.5,0.0001347237406218449
498,499.5,0.00013418465070369479
499,500.5,0.0001336479977867011
500,501.5,0.0001331137660179893
501,502.5,0.0001325819396791328
502,503.5,0.00013205250318482076
503,504.5,0.00013152544108130382
504,505.5,0.00013100073804528378
505,506.5,0.00013047837888235936
506,507.5,0.00012995834852569388
507,508.5,0.00012944063203468303
508,509.5,0.00012892521459384465
509,510.5,0.00012841208151126438
510,511.5,0.00012790121821748546
511,512.5,0.0001273926102642875
512,513.5,0.00012688624332324316
513,514.5,0.00012638210318471899
514,515.5,0.00012588017575643207
515,516.5,0.0001253804470625619
516,517.5,0.0001248829032423071
517,518.5,0.00012438753054877516
518,519.5,0.0001238943153478722
519,520.5,0.00012340324411719283
520,521.5,0.0001229143034447988
521,522.5,0.00012242748002810888
522,523.5,0.00012194276067301058
523,524.5,0.00012146013229241692
524,525.5,0.0001209795819054893
525,526.5,0.00012050109663641617
526,527.5,0.00012002466371352494
527,528.5,0.00011955027046794964
528,529.5,0.00011907790433296483
529,530.5,0.00011860755284276436
530,531.5,0.00011813920363146213
531,532.5,0.00011767284443220394
532,533.5,0.00011720846307616828
533,534.5,0.00011674604749145612
534,535.5,0.00011628558570231373
535,536.5,0.00011582706582802249
536,537.5,0.00011537047608234374
537,538.5,0.0001149158047719645
538,539.5,0.00011446304029627541
539,540.5,0.00011401217114592743
540,541.5,0.00011356318590227676
541,542.5,0.0001131160732362746
542,543.5,0.000112670821907912
543,544.5,0.00011222742076488768
544,545.5,0.00011178585874227487
545,546.5,0.00011134612486130013
546,547.5,0.00011090820822878822
547,548.5,0.00011047209803605185
548,549.5,0.0001100377835583366
549,550.5,0.00010960525415393274
550,551.5,0.00010917449926328704
551,552.5,0.00010874550840833663
552,553.5,0.0001083182711918429
553,554.5,0.00010789277729628122
554,555.5,0.0001074690164833969
555,556.5,0.00010704697859331702
556,557.5,0.00010662665354388423
557,558.5,0.00010620803132976864
558,559.5,0.00010579110202202369
559,560.5,0.00010537585576708697
560,561.5,0.0001049622827862251
561,562.5,0.00010455037337475659
562,563.5,0.00010414011790149669
563,564.5,0.00010373150680786924
564,565.5,0.0001033245306074626
565,566.5,0.00010291917988514143
566,567.5,0.00010251544529660261
567,568.5,0.00010211331756737607
568,569.5,0.00010171278749260271
569,570.5,0.00010131384593614623
570,571.5,0.00010091648382992702
571,572.5,0.00010052069217347803
572,573.5,0.00010012646203316766
573,574.5,9.973378454175563e-05
574,575.5,9.93426508973938e-05
575,576.5,9.895305236362617e-05
576,577.5,9.856498026827865e-05
577,578.5,9.817842600312598e-05
578,579.5,9.779338102322566e-05
579,580.5,9.740983684647375e-05
580,581.5,9.702778505282783e-05
581,582.5,9.664721728386283e-05
582,583.5,9.626812524232697e-05
583,584.5,9.58905006912536e-05
584,585.5,9.551433545385013e-05
585,586.5,9.513962141272092e-05
586,587.5,9.476635050920112e-05
587,588.5,9.439451474313465e-05
588,589.5,9.402410617220802e-05
589,590.5,9.365511691128425e-05
590,591.5,9.328753913229182e-05
591,592.5,9.292136506322546e-05
592,593.5,9.255658698803515e-05
593,594.5,9.219319724595998e-05
594,595.5,9.183118823108405e-05
595,596.5,9.147055239189239e-05
596,597.5,9.111128223060483e-05
597,598.5,9.075337030284292e-05
598,599.5,9.039680921729687e-05
599,600.5,9.00415916349484e-05
600,601.5,8.96877102688487e-05
601,602.5,8.93351578836743e-05
602,603.5,8.898392729517202e-05
603,604.5,8.863401136971483e-05
604,605.5,8.828540302385779e-05
605,606.5,8.793809522400498e-05
606,607.5,8.759208098585436e-05
607,608.5,8.724735337395373e-05
608,609.5,8.690390550158966e-05
609,610.5,8.656173052989935e-05
610,611.5,8.622082166775957e-05
611,612.5,8.588117217134261e-05
612,613.5,8.554277534367216e-05
613,614.5,8.520562453406821e-05
614,615.5,8.486971313814706e-05
615,616.5,8.453503459704415e-05
616,617.5,8.4201582397192e-05
617,618.5,8.386935006987617e-05
618,619.5,8.353833119090215e-05
619,620.5,8.32085193802623e-05
620,621.5,8.287990830169178e-05
621,622.5,8.255249166222445e-05
622,623.5,8.22262632119708e-05
623,624.5,8.190121674378492e-05
624,625.5,8.157734609259837e-05
625,626.5,8.125464513553116e-05
626,627.5,8.093310779111462e-05
627,628.5,8.06127280191804e-05
628,629.5,8.029349982052736e-05
629,630.5,7.997541723636648e-05
630,631.5,7.965847434820983e-05
631,632.5,7.93426652774265e-05
632,633.5,7.902798418502055e-05
633,634.5,7.871442527118688e-05
634,635.5,7.840198277486721e-05
635,636.5,7.809065097375001e-05
636,637.5,7.778042418382647e-05
637,638.5,7.747129675883535e-05
638,639.5,7.7163263090263e-05
639,640.5,7.685631760689926e-05
640,641.5,7.655045477461542e-05
641,642.5,7.624566909592012e-05
642,643.5,7.594195510973734e-05
643,644.5,7.56393073911843e-05
644,645.5,7.533772055112742e-05
645,646.5,7.503718923584923e-05
646,647.5,7.473770812715941e-05
647,648.5,7.443927194150657e-05
648,649.5,7.414187543031137e-05
649,650.5,7.384551337918932e-05
650,651.5,7.35501806078398e-05
651,652.5,7.325587197004602e-05
